#,version,5
02/06/2022 17:34,139125,10.050,true,false,30.64,
02/06/2022 17:29,139296,8.088,true,false,27.17,,21.14
02/23/2022 19:46,139524,12.350,true,false,48.04,,18.46
03/04/2022 22:08,139737,12.181,true,false,51.27,,17.49
03/05/2022 09:25,139971,12.523,true,false,50.08,,18.69
03/05/2022 11:00,140065,5.515,true,false,23.71,,17.04
